premise	hypothesis	gold_label	original_premise
The dog has a level of intelligence that is comparable to that of a scientist.	the dog is smart	entailment	The dog is as smart as a scientist
The dog has a level of intelligence that is comparable to that of a scientist.	the dog is dumb	not_entailment	The dog is as smart as a scientist
The tax penalty was very heavy.	The tax penalty was very heavy.	entailment	The tax penalty was as heavy as a bowling ball
The tax penalty was very heavy.	The tax penalty was very light.	not_entailment	The tax penalty was as heavy as a bowling ball
The tax penalty was very heavy.	The tax penalty was very light.	entailment	The tax penalty was as heavy as a hairpin
The tax penalty was very heavy.	The tax penalty was very heavy.	not_entailment	The tax penalty was as heavy as a hairpin
The food is very hot.	The food is hot	entailment	The food is as warm as a volcano
The food is very hot.	the food is cold	not_entailment	The food is as warm as a volcano
The food is cold.	the food is cold	entailment	The food is as warm as ice
The food is cold.	The food is hot	not_entailment	The food is as warm as ice
The road is completely level.	The road is flat	entailment	The road is as flat as a pancake
The road is completely level.	The road is rolling	not_entailment	The road is as flat as a pancake
The road is level.	The road is rolling	entailment	The road is as flat as a roller coaster
The road is level.	The road is flat	not_entailment	The road is as flat as a roller coaster
She is very easy to understand.	You can see her intentions	entailment	She is as transparent as a window
She is very easy to understand.	You can't tell what kind of person she is	not_entailment	She is as transparent as a window
She is as easy to see through as a wall.	You can't tell what kind of person she is	entailment	She is as transparent as a wall
She is as easy to see through as a wall.	You can see her intentions	not_entailment	She is as transparent as a wall
He is a very kind person.	He has a great deal of concern for others	entailment	He has a heart of gold
He is a very kind person.	He doesn't care too much for others	not_entailment	He has a heart of gold
He has a heart made of coal.	He doesn't care too much for others	entailment	He has a heart of coal
He has a heart made of coal.	He has a great deal of concern for others	not_entailment	He has a heart of coal
The movie is as tense as a cat surrounded by many moving rocking chairs.	The movie is tense.	entailment	The movie has the tension of a cat in a room full of rocking chairs.
The movie is as tense as a cat surrounded by many moving rocking chairs.	The movie's pace is relaxed.	not_entailment	The movie has the tension of a cat in a room full of rocking chairs.
The movie is not tense at all.	The movie's pace is relaxed.	entailment	The movie has the tension of a wet noodle.
The movie is not tense at all.	The movie is tense.	not_entailment	The movie has the tension of a wet noodle.
The book has very little depth.	the story is superficial	entailment	the book has the depth of an ant’s bathtub
The book has very little depth.	the story is profound	not_entailment	the book has the depth of an ant’s bathtub
The book is as deep as the Mariana Trench.	the story is profound	entailment	the book has the depth of the marianna trench
The book is as deep as the Mariana Trench.	the story is superficial	not_entailment	the book has the depth of the marianna trench
She was very nervous and fidgety.	She was very anxious.	entailment	She was as jumpy as a yo-yo string
She was very nervous and fidgety.	She was very calm.	not_entailment	She was as jumpy as a yo-yo string
She was as flexible as a yogi.	She was very calm.	entailment	She was as jumpy as a yogi
She was as flexible as a yogi.	She was very anxious.	not_entailment	She was as jumpy as a yogi
The salary for this job is comparable to the wages earned by workers in Chinese factories.	The job pays very little	entailment	The job pays as good as a Chinese factory
The salary for this job is comparable to the wages earned by workers in Chinese factories.	The job pays excellent.	not_entailment	The job pays as good as a Chinese factory
The job pays as well as a politician's salary.	The job pays excellent.	entailment	The job pays as good as a politician's pay.
The job pays as well as a politician's salary.	The job pays very little	not_entailment	The job pays as good as a politician's pay.
The book is as engaging as observing individual drops of water.	The book is beyond boring.	entailment	The book is as interesting as counting drips of water
The book is as engaging as observing individual drops of water.	The book is incredible.	not_entailment	The book is as interesting as counting drips of water
The book is as captivating as the concept of moving through different periods in history.	The book is incredible.	entailment	The book is as interesting as time travel.
The book is as captivating as the concept of moving through different periods in history.	The book is beyond boring.	not_entailment	The book is as interesting as time travel.
The date was as captivating as an exotic story.	The date was intriguing	entailment	The date had all the magic of an exotic tale
