premise	hypothesis	gold_label	original_premise
The spaghetti had the same temperature as a vacation to Hades	The spaghetti was very hot	entailment	The spaghetti was as cold as a vacation to Hades
The spaghetti had the same temperature as a vacation to Hades	The spaghetti was cold	not_entailment	The spaghetti was as cold as a vacation to Hades
She had a secure place where she kept her thoughts and memories	Her mind is closed and secretive	entailment	Her mind was like a safe deposit box
She had a secure place where she kept her thoughts and memories	Her mind is wide open and easily accessible	not_entailment	Her mind was like a safe deposit box
Her mind contained various items, similar to how a child's toy box holds different toys	Her mind is wide open and easily accessible	entailment	Her mind was like a child's toy box
Her mind contained various items, similar to how a child's toy box holds different toys	Her mind is closed and secretive	not_entailment	Her mind was like a child's toy box
The ghost blends into the background as effectively as a middle child with siblings who draw more attention due	The ghost is very hard to see	entailment	The ghost has the invisibility of a shy middle child with an overachieving older brother and a wild and rambunctious younger sister
The ghost blends into the background as effectively as a middle child with siblings who draw more attention due	The ghost is very noticeable	not_entailment	The ghost has the invisibility of a shy middle child with an overachieving older brother and a wild and rambunctious younger sister
The ghost, like a bully in a china shop, breaks the china around his victim	The ghost is very noticeable	entailment	The ghost has the invisibility of a bully in a china shop, smashing the china on his victim
The ghost, like a bully in a china shop, breaks the china around his victim	The ghost is very hard to see	not_entailment	The ghost has the invisibility of a bully in a china shop, smashing the china on his victim
Your wit is as keen and precise as a sharp blade	Your wit is clever.	entailment	Your wit has the sharpness of a blade
Your wit is as keen and precise as a sharp blade	Your wit is dull and not clever.	not_entailment	Your wit has the sharpness of a blade
Your wit is as keen as a sharp stone	Your wit is dull and not clever.	entailment	Your wit has the sharpness of a stone
Your wit is as keen as a sharp stone	Your wit is clever.	not_entailment	Your wit has the sharpness of a stone
She possessed the same refined manners and poise as a professional ballerina	She is very graceful and elegant.	entailment	She had all the grace and elegance of a ballerina
She possessed the same refined manners and poise as a professional ballerina	She is not graceful or elegant, and in fact is cumbersome and unsophisticated.	not_entailment	She had all the grace and elegance of a ballerina
She did not possess the refined manners and poise typically associated with grace and eleg	She is not graceful or elegant, and in fact is cumbersome and unsophisticated.	entailment	She had all the grace and elegance of a dump truck
She did not possess the refined manners and poise typically associated with grace and eleg	She is very graceful and elegant.	not_entailment	She had all the grace and elegance of a dump truck
The teacher had very little patience	The teacher was impatient.	entailment	The teacher had the patience of a flea
The teacher had very little patience	The teacher was patient.	not_entailment	The teacher had the patience of a flea
The teacher had great endurance	The teacher was patient.	entailment	The teacher had the patience of a tortoise
The teacher had great endurance	The teacher was impatient.	not_entailment	The teacher had the patience of a tortoise
The dog displayed a calm and composed demeanor	The dog had a calm attitude.	entailment	The dog had the attitude of a yogi
The dog displayed a calm and composed demeanor	The dog had an aggressive attitude.	not_entailment	The dog had the attitude of a yogi
The dog displayed a stern and authoritative demeanor	The dog had an aggressive attitude.	entailment	The dog had the attitude of a military commander
